,open,high,low,close,volume,datetime
2728,59006.54,59032.12,58854.0,58971.55,341.62,2024-08-31 16:00:00
2729,58971.55,59034.84,58744.0,59013.16,481.82,2024-08-31 17:00:00
2730,59013.17,59140.01,58868.22,58920.52,536.83,2024-08-31 18:00:00
2731,58920.53,58941.29,58823.73,58856.0,276.99,2024-08-31 19:00:00
2732,58856.0,58971.56,58763.29,58951.08,262.63,2024-08-31 20:00:00
2733,58951.09,59130.0,58900.0,59061.01,354.03,2024-08-31 21:00:00
2734,59061.0,59141.72,59006.0,59024.0,203.36,2024-08-31 22:00:00
2735,59023.99,59056.0,58927.0,58973.99,283.57,2024-08-31 23:00:00
2736,58974.0,59076.59,58900.0,58930.0,289.13,2024-09-01 00:00:00
2737,58929.99,58957.0,58819.78,58828.01,330.22,2024-09-01 01:00:00
2738,58828.0,58851.65,58276.01,58540.25,1256.78,2024-09-01 02:00:00
2739,58540.25,58672.01,58399.01,58524.21,437.88,2024-09-01 03:00:00
2740,58524.21,58599.98,58355.0,58442.0,359.59,2024-09-01 04:00:00
2741,58442.01,58468.0,57777.0,57986.0,2028.37,2024-09-01 05:00:00
2742,57986.0,58298.0,57952.0,58201.1,470.79,2024-09-01 06:00:00
2743,58201.11,58500.0,58131.12,58478.64,507.41,2024-09-01 07:00:00
2744,58478.64,58504.81,58200.51,58233.99,388.38,2024-09-01 08:00:00
2745,58234.0,58400.0,58126.98,58205.0,479.14,2024-09-01 09:00:00
2746,58205.0,58222.0,57896.01,57931.0,715.77,2024-09-01 10:00:00
2747,57931.0,58250.21,57840.0,58240.52,937.32,2024-09-01 11:00:00
2748,58240.51,58320.15,57912.3,58020.0,632.17,2024-09-01 12:00:00
2749,58020.01,58215.0,57710.0,58175.01,1244.46,2024-09-01 13:00:00
2750,58175.0,58179.0,57201.0,57879.99,2863.16,2024-09-01 14:00:00
2751,57879.99,58360.38,57714.35,58217.0,1171.61,2024-09-01 15:00:00
2752,58217.0,58350.0,58090.01,58132.06,522.63,2024-09-01 16:00:00
2753,58132.07,58201.0,57864.3,58127.98,571.34,2024-09-01 17:00:00
2754,58127.98,58788.93,58122.0,58541.1,942.53,2024-09-01 18:00:00
2755,58541.11,58775.0,58292.0,58514.0,632.25,2024-09-01 19:00:00
2756,58514.01,58656.77,58381.1,58431.1,334.87,2024-09-01 20:00:00
2757,58431.1,58431.1,58093.57,58351.11,337.48,2024-09-01 21:00:00
2758,58351.11,58414.0,57232.0,57309.01,1949.03,2024-09-01 22:00:00
2759,57309.0,57598.0,57205.0,57301.86,1302.87,2024-09-01 23:00:00
2760,57301.77,57650.0,57128.0,57467.24,1254.37,2024-09-02 00:00:00
2761,57467.25,57578.99,57242.0,57423.23,1069.89,2024-09-02 01:00:00
2762,57423.23,57721.0,57294.0,57509.01,1338.6,2024-09-02 02:00:00
2763,57509.01,57767.14,57502.05,57742.01,942.02,2024-09-02 03:00:00
2764,57742.0,57766.0,57445.91,57459.51,662.74,2024-09-02 04:00:00
2765,57459.51,57987.99,57449.75,57785.01,803.52,2024-09-02 05:00:00
2766,57785.0,57883.0,57662.01,57688.0,469.19,2024-09-02 06:00:00
2767,57688.0,57792.0,57362.06,57547.99,681.15,2024-09-02 07:00:00
2768,57548.0,58300.0,57520.12,58056.01,1815.85,2024-09-02 08:00:00
2769,58056.01,58462.0,57901.2,58402.35,1244.82,2024-09-02 09:00:00
2770,58402.0,58587.0,58293.0,58498.51,1034.97,2024-09-02 10:00:00
2771,58498.51,58680.76,58349.02,58422.01,976.69,2024-09-02 11:00:00
2772,58422.01,58509.0,58256.1,58393.94,616.47,2024-09-02 12:00:00
2773,58393.94,58489.0,58149.54,58181.22,720.24,2024-09-02 13:00:00
2774,58181.21,58808.0,58104.0,58597.0,1965.05,2024-09-02 14:00:00
2775,58597.0,58741.1,58480.9,58537.99,722.13,2024-09-02 15:00:00
2776,58537.99,58653.0,58293.12,58345.0,535.15,2024-09-02 16:00:00
2777,58345.0,58558.49,58301.0,58514.01,753.9,2024-09-02 17:00:00
2778,58514.01,58666.64,58318.33,58486.01,1025.89,2024-09-02 18:00:00
2779,58486.01,58559.0,58390.39,58439.99,541.54,2024-09-02 19:00:00
2780,58440.03,59243.0,58384.61,58992.0,1191.57,2024-09-02 20:00:00
2781,58992.01,59274.32,58875.03,59047.0,1326.68,2024-09-02 21:00:00
2782,59047.0,59350.0,59008.81,59349.99,637.62,2024-09-02 22:00:00
2783,59349.99,59425.69,59073.0,59132.13,564.97,2024-09-02 23:00:00
2784,59132.12,59258.0,59021.62,59257.99,502.76,2024-09-03 00:00:00
2785,59258.0,59406.57,59195.41,59388.01,518.72,2024-09-03 01:00:00
2786,59388.01,59809.65,59300.0,59311.01,1623.18,2024-09-03 02:00:00
2787,59311.01,59327.71,59041.86,59110.99,544.08,2024-09-03 03:00:00
2788,59111.0,59236.0,59003.99,59099.01,718.44,2024-09-03 04:00:00
2789,59099.0,59259.0,58988.0,59186.0,782.13,2024-09-03 05:00:00
2790,59186.0,59186.0,58872.0,58891.0,744.03,2024-09-03 06:00:00
2791,58891.01,59140.35,58880.57,59112.0,541.95,2024-09-03 07:00:00
2792,59112.01,59136.58,58717.0,58789.02,856.97,2024-09-03 08:00:00
2793,58789.01,58961.5,58783.0,58874.0,617.96,2024-09-03 09:00:00
2794,58874.01,59195.63,58836.87,59078.94,575.27,2024-09-03 10:00:00
2795,59078.94,59106.01,58951.0,59072.0,383.86,2024-09-03 11:00:00
2796,59072.01,59350.0,59057.34,59135.01,692.84,2024-09-03 12:00:00
2797,59135.01,59320.14,58198.28,58398.99,2496.48,2024-09-03 13:00:00
2798,58398.99,58398.99,57568.0,57672.84,3781.01,2024-09-03 14:00:00
2799,57672.84,58018.0,57630.0,57725.0,1219.72,2024-09-03 15:00:00
2800,57725.01,57924.0,57655.81,57708.0,1112.38,2024-09-03 16:00:00
2801,57707.99,58100.0,57680.0,57698.0,885.89,2024-09-03 17:00:00
2802,57698.0,58055.0,57589.01,57926.0,915.06,2024-09-03 18:00:00
2803,57925.99,58251.09,57852.0,58046.0,833.08,2024-09-03 19:00:00
2804,58045.99,58247.0,58045.99,58228.0,587.22,2024-09-03 20:00:00
2805,58228.01,58238.0,57957.5,58134.61,471.63,2024-09-03 21:00:00
2806,58134.61,58183.68,57863.99,57865.0,495.4,2024-09-03 22:00:00
2807,57865.0,57899.0,57415.0,57487.73,928.11,2024-09-03 23:00:00
2808,57487.74,57943.53,57100.0,57140.02,1476.45,2024-09-04 00:00:00
2809,57140.02,57161.06,55606.0,56784.01,6507.55,2024-09-04 01:00:00
2810,56784.01,56823.0,56520.35,56648.01,1131.29,2024-09-04 02:00:00
2811,56648.01,56850.0,56618.0,56653.98,893.26,2024-09-04 03:00:00
2812,56653.99,56728.0,56559.15,56694.0,517.99,2024-09-04 04:00:00
2813,56694.0,56694.0,56201.0,56252.01,1520.49,2024-09-04 05:00:00
2814,56252.01,56530.01,56209.99,56277.0,2018.11,2024-09-04 06:00:00
2815,56277.0,56881.0,56253.0,56746.0,1513.51,2024-09-04 07:00:00
2816,56746.0,56909.94,56668.28,56783.01,740.01,2024-09-04 08:00:00
2817,56783.01,56855.0,56570.0,56596.99,853.9,2024-09-04 09:00:00
2818,56596.99,56710.47,56453.0,56456.45,878.43,2024-09-04 10:00:00
2819,56456.46,56682.32,56454.73,56573.0,540.51,2024-09-04 11:00:00
2820,56573.0,56763.99,56479.95,56599.99,776.27,2024-09-04 12:00:00
2821,56600.0,56700.0,56319.41,56490.0,1446.03,2024-09-04 13:00:00
2822,56489.99,57581.4,56187.61,57511.1,3849.66,2024-09-04 14:00:00
2823,57511.11,58181.43,57365.0,58134.0,3831.98,2024-09-04 15:00:00
2824,58134.0,58519.0,58121.1,58406.07,2363.63,2024-09-04 16:00:00
2825,58406.06,58472.0,57821.79,57878.0,1365.95,2024-09-04 17:00:00
2826,57878.01,57997.99,57646.0,57684.01,805.59,2024-09-04 18:00:00
2827,57684.01,58165.0,57662.0,58058.01,749.56,2024-09-04 19:00:00
2828,58058.0,58181.0,57792.46,58048.01,598.9,2024-09-04 20:00:00
2829,58048.0,58120.0,57948.0,58100.0,300.28,2024-09-04 21:00:00
2830,58100.0,58390.0,58041.1,58130.99,465.3,2024-09-04 22:00:00
2831,58130.98,58232.0,57889.81,57970.9,416.16,2024-09-04 23:00:00
2832,57970.9,58327.07,57964.0,57997.75,935.44,2024-09-05 00:00:00
2833,57997.75,58249.0,57955.55,58021.99,499.19,2024-09-05 01:00:00
2834,58021.99,58063.99,57653.13,57692.99,783.11,2024-09-05 02:00:00
2835,57693.0,57693.0,56891.07,57135.42,2500.29,2024-09-05 03:00:00
2836,57135.42,57291.1,57076.01,57206.4,672.68,2024-09-05 04:00:00
2837,57206.4,57268.75,57029.0,57194.99,549.3,2024-09-05 05:00:00
2838,57195.0,57222.78,56541.68,56914.01,1323.86,2024-09-05 06:00:00
2839,56914.01,57245.03,56831.71,57155.1,791.72,2024-09-05 07:00:00
2840,57155.1,57232.0,56952.65,57004.0,627.53,2024-09-05 08:00:00
2841,57004.0,57012.0,56623.0,56797.0,1013.96,2024-09-05 09:00:00
